,mae
625,0.3852471036084823
626,0.3692994322911178
627,0.41070984866479004
628,0.4003117944457011
629,0.39845801423822375
630,0.3803952372005701
631,0.3992505774764569
632,0.3844260447755495
633,0.3780707981773823
634,0.40512774211814295
635,0.4006738054707215
636,0.4028321862744398
637,0.40481007135284997
638,0.3780737885585755
639,0.3949842093007724
640,0.4018387598507113
641,0.38413313332617666
642,0.3932690225466748
643,0.38755450936926095
644,0.3829377720713171
645,0.40852662663025613
646,0.38286558136029536
647,0.40881440233092825
648,0.41650908783534846
649,0.3895282433744178
650,0.40989360596959357
651,0.3918181455115246
652,0.3893334061534803
653,0.399435838303441
654,0.3797162555273338
655,0.38989717471556645
656,0.39558796122340395
657,0.38191054577719863
658,0.40437102649216083
659,0.37772712255644036
660,0.38918867760730924
661,0.4010434699676235
662,0.3889185501470431
663,0.40746434183150443
664,0.38310158178674486
665,0.40354828302756424
666,0.40429392948496606
667,0.39654635709399
668,0.4097705228755061
669,0.41176818526313164
670,0.38425701959813946
671,0.40488937828912563
672,0.3930264184814991
673,0.39628056105388126
674,0.39674178948900457
675,0.38649476917725323
676,0.3927997762109
677,0.4162652004676494
678,0.3968973166493584
679,0.3879462601977121
680,0.38311622283175356
681,0.3963727774380969
682,0.39610910595108806
683,0.391360126393692
684,0.39662693727923
685,0.4061525260063387
686,0.39450789951540866
687,0.4029847781275044
688,0.39549653864326295
689,0.39637853368251524
690,0.4053009646602923
691,0.38837818970749255
692,0.402521949801954
693,0.40365087704450525
694,0.41628219497711794
695,0.3893191753285258
696,0.38859083626686064
697,0.39488027622994337
698,0.4031102313059944
699,0.39484333176231434
700,0.38342674893960765
701,0.39757231140918287
702,0.40018911903937837
703,0.37770578567924096
704,0.38756292739283094
705,0.39175584716874245
706,0.39670577353460296
707,0.3841672792210054
708,0.3951304171903935
709,0.3779473662363052
710,0.39674145945283057
711,0.39535077740038854
712,0.3960667634758176
713,0.4107791002869321
714,0.39666409750165016
715,0.4185366501118464
716,0.40946757859419175
717,0.3989518525832505
718,0.39645292522448333
719,0.4142953691124336
720,0.39232216539345915
721,0.3987683937538313
722,0.3995792626777609
723,0.38765655090564144
724,0.38284009238892963
725,0.4125286394173554
726,0.38055754741555753
727,0.38111567091493126
728,0.3950736156208195
729,0.38882605465231973
730,0.39201143141218725
731,0.3919003758622771
732,0.39360399444602856
733,0.394969020050918
734,0.4003861087931264
735,0.4067695762173558
736,0.3999439218008586
737,0.3874136874046392
738,0.39868772721560164
739,0.39914265841383934
740,0.39006608882290617
741,0.3900532676473866
742,0.38486380122385816
743,0.4046571063286261
744,0.39187347295747443
745,0.39433639205439586
746,0.3948297211394322
747,0.39441561030086825
748,0.40444306328155355
749,0.402529700156272
750,0.39428770469080887
751,0.38475601827894135
752,0.41073493464060024
753,0.3849575305971881
754,0.4030193351645149
755,0.38245887642792853
756,0.3874517768323093
757,0.4032444738100574
758,0.4014806768433776
759,0.3960856533421413
760,0.38773703797546816
761,0.3968688098934465
762,0.41196721436396366
763,0.3901678171252559
764,0.3895624828031933
765,0.3797926885730731
766,0.40252319505190043
767,0.4141709760886577
768,0.38164041859844255
769,0.38960485171537623
770,0.4010173893900918
771,0.4081506312742129
772,0.414433595669922
773,0.40226339782717396
774,0.38648157187843357
775,0.3722004121083473
776,0.39805516968052157
777,0.4038175095741966
778,0.3797669800749011
779,0.4013131106522186
780,0.402208831278637
781,0.3960324830601383
782,0.3924669480008397
783,0.39844770584475525
784,0.39717709248602495
785,0.4091307524960633
786,0.3949989279437714
787,0.40684730752515585
788,0.406770808611318
789,0.3959389313444991
790,0.3945956244148064
791,0.3931395880145601
792,0.3945972878227444
793,0.38533167854759776
794,0.40987635636323044
795,0.3820713773526312
796,0.3950698322734553
797,0.4015981059350353
798,0.3876334620385908
799,0.3929534214856638
800,0.3709132318756203
801,0.37235693672748293
802,0.38916745850344825
803,0.39975725079041813
804,0.40989108510433275
805,0.3912237011998492
806,0.38500635196799315
807,0.39722804785512633
808,0.3841433303581589
809,0.3897402569816472
810,0.38862341163855774
811,0.40157917522075387
812,0.39702145143819567
813,0.3974929276073958
814,0.3952811654574764
815,0.40567927479065047
816,0.4033368710994707
817,0.3966470439040631
818,0.38607692091513274
819,0.3960183368972797
820,0.39229076392474654
821,0.4104221630947866
822,0.4087056653617832
823,0.39665185807958636
824,0.39187997460512386
825,0.4069411687157157
826,0.3719325769751787
827,0.39995996596517436
828,0.39263660538124495
829,0.37886652450710695
830,0.3935348689123613
831,0.3907049490003054
832,0.3955607948849551
833,0.40567767843507
834,0.40780064036575836
835,0.39688411088482883
836,0.39275674960050166
837,0.39126872131578927
838,0.401109135821305
839,0.39088913876469905
840,0.4023224408183586
841,0.4057416164471956
842,0.3846916626021542
843,0.3966688036260759
844,0.4010421071347688
845,0.39269406671467383
846,0.39518564126919253
847,0.4001172936733991
848,0.3957705442563313
849,0.4133639447847707
850,0.4039026252549138
851,0.4063607841428741
852,0.38547803172074846
853,0.3917376564171396
854,0.39371011540895834
855,0.39263318417415694
856,0.4122676588889896
857,0.41204386447048413
858,0.39754456171113806
859,0.3928572624552193
860,0.3836019576253244
861,0.4025360392678735
862,0.3982441621940933
863,0.41158801258352407
864,0.4000867054946095
865,0.39664521467489317
866,0.39384804804950513
867,0.3881335541128348
868,0.3907038993728528
869,0.39706071594813197
870,0.39559473579206267
871,0.37487854695333683
872,0.38978216687693024
873,0.39350508182573696
874,0.40313212876444493
875,0.3941076224331582
876,0.41239895088771483
877,0.4044262174871198
878,0.4017961686207242
879,0.4072267614801977
880,0.39333714784772006
881,0.39327510688672734
882,0.38894880223574235
883,0.4067933309379841
884,0.3877686468577558
885,0.3872801105890081
886,0.40305402273392615
887,0.38281632063278415
888,0.39062364158888313
889,0.4010375438028968
890,0.39904741285910705
891,0.3926313563477573
892,0.3963538522834729
893,0.4030304528845715
894,0.40382267473308897
895,0.37717181837345676
896,0.3931248866722425
897,0.39094078543339467
898,0.38485550934756685
899,0.39043252115506666
900,0.39341827791432493
901,0.3998333648352505
902,0.40425803009772643
903,0.40349651957840366
904,0.38729070801755505
905,0.3824053585599159
906,0.40712288612326847
907,0.39939124151166994
908,0.40802235092242084
909,0.3984949413548308
910,0.3851174303623636
911,0.4100804240798536
912,0.402238103829319
913,0.38737182201753784
914,0.38682610339794493
915,0.40230246626157945
916,0.38594954913072826
917,0.4047930529900065
918,0.38915834674183475
919,0.4063899958815757
920,0.3789438870935927
921,0.4104285611700902
922,0.3919276037389396
923,0.40503168498689757
924,0.4053027532573601
925,0.39178492661836195
926,0.40385110921670725
927,0.4024050100969093
928,0.3998177176423746
929,0.3979966566240049
930,0.39010863809035023
931,0.39062875329226293
932,0.40557814600714326
933,0.388793703571287
934,0.39032622268198386
935,0.4093236859820653
936,0.3948449193012407
937,0.3939354709821619
938,0.3944803500750024
939,0.3992326200467621
940,0.401839659123851
941,0.37341130659552046
942,0.4000761681384938
943,0.42153472288286087
944,0.40467910546728997
945,0.3932142107578569
946,0.3877735026206921
947,0.40990530264049874
948,0.3867246250075903
949,0.3980964300257625
950,0.4007312129072011
951,0.39454744553850807
952,0.3863189237217997
953,0.3986426665131863
954,0.39842882086740317
955,0.38491161113097694
956,0.3990310536429234
957,0.4053689221309213
958,0.41316864785088026
959,0.39763144749475693
960,0.3897793825174571
961,0.40331229964745735
962,0.39205418187439584
963,0.4032864824018093
964,0.3999394568777861
965,0.38220050936586947
966,0.39301655467062213
967,0.39078281194998077
968,0.3848491326706641
969,0.3989382327493611
970,0.3892390598714659
971,0.38121195906689154
972,0.37765308585390683
973,0.4041093384192957
974,0.38571337335781203
975,0.3942668513444038
976,0.3950949341179755
977,0.39258374853783584
978,0.40574407148153746
979,0.39742344321143175
980,0.4070390091213156
981,0.40416897707732874
982,0.3856063388958361
983,0.40749535300858925
984,0.4028748276041035
985,0.38503179330054826
986,0.40020444993995313
987,0.4010825525060027
988,0.3914496254564289
989,0.39137176175919836
990,0.38397199215680494
991,0.4032136144229341
992,0.39814532079525694
993,0.3917320733976558
994,0.40912712335727514
995,0.3740693883009119
996,0.3879014430219098
997,0.4011390367096731
998,0.3901474478512872
999,0.4003738550366121
