,mae
684,0.38661184255765446
685,0.3842509305465203
686,0.38284108884271484
687,0.3851130016211332
688,0.3883564436245373
689,0.3881516129429282
690,0.3776612075333846
691,0.37627781829805945
692,0.39238739294757535
693,0.3879998959437157
694,0.38189142300979
695,0.38284239313289353
696,0.39064719570270456
697,0.3805789462225591
698,0.37588304096261316
699,0.38091774596817685
700,0.37937108452291207
701,0.38379103771776196
702,0.39292569980619724
703,0.38387733860553414
704,0.38681508925157493
705,0.38128134413337117
706,0.39331586922132417
707,0.38439652997195684
708,0.3893738072069746
709,0.3778326400829348
710,0.3865056617810605
711,0.38604465517162906
712,0.3799403772541447
713,0.38249676842056773
714,0.37331596347640333
715,0.3902515776765128
716,0.3761712650529825
717,0.3787161470837617
718,0.38586538873017734
719,0.37958276030668986
720,0.384879888983284
721,0.3820910005792246
722,0.38653731096391897
723,0.37942934556472707
724,0.38279886348942865
725,0.37840920476377005
726,0.3844698780581452
727,0.38304350858975106
728,0.38856229691217936
729,0.3763425905946018
730,0.3899629967033662
731,0.38184317152092817
732,0.3835602128828084
733,0.3813954819044879
734,0.3838095503639841
735,0.3829977457295685
736,0.3916909791424465
737,0.3796343435582631
738,0.39059429707664356
739,0.3818198251764563
740,0.38351501577352826
741,0.38682320078893195
742,0.3899076482384557
743,0.3765777979377456
744,0.38554753534063724
745,0.3915027702520899
746,0.3889753495620198
747,0.37919072689521577
748,0.3827417044962125
749,0.3833956505977407
750,0.3869851338094217
751,0.38624861721532877
752,0.38045393693515955
753,0.3856262468733017
754,0.3817369391399105
755,0.39445367334734827
756,0.38541893649357994
757,0.38597239397091626
758,0.39216925144115483
759,0.3841570379804027
760,0.3829847794590047
761,0.3838771944284663
762,0.38471231519677446
763,0.38478031973468735
764,0.38443258308006995
765,0.38823167802544684
766,0.3901212140160648
767,0.3856039493680691
768,0.3849907612572481
769,0.38073177100375866
770,0.3808662467667416
771,0.38160057495372657
772,0.38141618942907707
773,0.38297745553874674
774,0.37886404800014306
775,0.39215574056696095
776,0.366581748291382
777,0.38529302382456093
778,0.3903342080287742
779,0.3820032427812054
780,0.3800165128342819
781,0.375919302566378
782,0.3953059300093546
783,0.38417489365972124
784,0.38565988494869413
785,0.38190310692489304
786,0.3861772348504855
787,0.39174994396381285
788,0.3812827404023382
789,0.38614972342796716
790,0.38490849538687943
791,0.3809832574607824
792,0.3811111362547709
793,0.3859306105430826
794,0.3807077752295292
795,0.38959152914189005
796,0.3828122943908508
797,0.38230811686460203
798,0.3849918695913758
799,0.3864864648838522
800,0.3873700165020697
801,0.37601445404965395
802,0.37978264912506454
803,0.3758094897531675
804,0.3867049669003813
805,0.3886307204068095
806,0.37963587197338566
807,0.3862861326795457
808,0.38246287855090455
809,0.3811888465346642
810,0.3794945273642166
811,0.3764996614365645
812,0.38176734455134015
813,0.38421536268312745
814,0.3841150705644407
815,0.3799769117073059
816,0.38647268222641956
817,0.3726956306642804
818,0.3842220132085348
819,0.38752281419387224
820,0.3865247711773904
821,0.3837902250470427
822,0.38964509919127144
823,0.37907284976636596
824,0.3893361931529068
825,0.3836807136244431
826,0.39338418514377244
827,0.39060612766492214
828,0.3772133703879148
829,0.3836604127833407
830,0.3847922163479243
831,0.3858544038436432
832,0.38119560841943445
833,0.378345219515339
834,0.3907484885930488
835,0.37911809874855656
836,0.394099599051028
837,0.3747904428553207
838,0.3790922431048207
839,0.3895824691634873
840,0.3781739461012786
841,0.3879652446996103
842,0.38296964554962787
843,0.37965924465952483
844,0.38506377066501163
845,0.3877632837052789
846,0.3929064641601067
847,0.3854951849278125
848,0.379504256951144
849,0.3868090537003657
850,0.3875243424916172
851,0.3819598758738824
852,0.38632978457689615
853,0.38009237030599685
854,0.38379870448817494
855,0.39390473634032874
856,0.38356194656284376
857,0.3880926703607451
858,0.3894612517632898
859,0.39024765446476556
860,0.3897827902932791
861,0.38968039918089475
862,0.38641981275794673
863,0.37307167276497805
864,0.3816729283485063
865,0.3844195192437562
866,0.38325104092362006
867,0.38475079093926107
868,0.37664887309415235
869,0.3819065547238161
870,0.386393497409274
871,0.38843424947842037
872,0.37999852214286056
873,0.38977084767700243
874,0.3785191467387153
875,0.3825815436694677
876,0.38577863818170594
877,0.37672799170227567
878,0.3912046305557623
879,0.38834560618588393
880,0.3863608215204653
881,0.3786852606610381
882,0.3913816943194691
883,0.38826011828330037
884,0.3764340040199473
885,0.3814177688249383
886,0.38863859635153597
887,0.381587193645009
888,0.37920021506927026
889,0.38801243950754727
890,0.38438993426458584
891,0.3777692582770276
892,0.38103702956661095
893,0.3776683773817821
894,0.37896478397338124
895,0.38509056577718986
896,0.3874271855947997
897,0.3783087835740099
898,0.3808518810936765
899,0.38801757610163945
900,0.38526208818870505
901,0.3717556641599735
902,0.38937332617920684
903,0.38470584798580504
904,0.3797942040693619
905,0.39136510431700433
906,0.37553322529436867
907,0.37928073644470456
908,0.3758788712933975
909,0.38505143837734
910,0.3840688020638473
911,0.3806680155587167
912,0.3801896343996407
913,0.38058124070321975
914,0.3817809678826258
915,0.36985683266681535
916,0.3843251037236074
917,0.37858220290536854
918,0.38309123416538154
919,0.3812920916338513
920,0.38295580825416714
921,0.38469712291682323
922,0.3842788577588005
923,0.38279945792992437
924,0.38735079830432473
925,0.3865378762346346
926,0.3921389086218879
927,0.38624360776210026
928,0.38523359049390765
929,0.38013877233079096
930,0.3887665258708798
931,0.39286913436277765
932,0.38394006695080546
933,0.38354417996656576
934,0.38055402056100934
935,0.3868523193192776
936,0.3780306827365932
937,0.3766002024362161
938,0.37595172348897277
939,0.3931893093997793
940,0.38802878306827604
941,0.37942240894841384
942,0.3815210613207851
943,0.385884270907631
944,0.38125075593962016
945,0.3918527569128012
946,0.3850359469148101
947,0.3828959935520879
948,0.3763546144658816
949,0.3886288513015083
950,0.3848119366011968
951,0.3901290633112255
952,0.37618288437116015
953,0.3824076361410647
954,0.3873017140376943
955,0.37934650670435094
956,0.3725869144687267
957,0.37862045505361874
958,0.3791181513937527
959,0.37728255835021385
960,0.38921185267394204
961,0.38151815376319564
962,0.3745154927419951
963,0.3800734178900406
964,0.38129309339619516
965,0.37552154653539455
966,0.3833283798762259
967,0.3790349228561339
968,0.3827662908628167
969,0.38453181849590506
970,0.3824956303264266
971,0.3826559154919837
972,0.38024860250551096
973,0.386769241827319
974,0.38426471716947874
975,0.37895580929995204
976,0.3872752004556098
977,0.37811132201758224
978,0.3841150827227908
979,0.383004248669584
980,0.38180470000851974
981,0.38926474260468996
982,0.3831630754024316
983,0.383772481791548
984,0.3800306949357537
985,0.38193285683956396
986,0.381209270081641
987,0.3883669695893872
988,0.3867151435693552
989,0.3845848889371955
990,0.38666864367591364
991,0.38844528345343254
992,0.38492794741879177
993,0.38302834688890974
994,0.38484333260331544
995,0.38351923608788097
996,0.38933924549632115
997,0.38221610951093526
998,0.38031663892909806
999,0.388769023217481
